Day,Position,Position Type,Candidate Id,Candidate Name,Experience,Language Skills,Presentation Skills
Day 6,Client Services Assistant ,Client Services Assistant ,212,Madelyn Brown,5,2,0
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,78,Catarina Oliveira,5,4,1
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,131,Francisco Ferreira,5,2,5
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,149,Guilherme Sousa,5,2,2
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,162,Isabella Mitchell,5,4,1
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,173,Jonathan King,5,2,3
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,180,Joshua Hill,4,2,3
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,205,Luís Ferreira,5,5,4
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,238,Mariana Silva,5,5,1
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,247,Matilde Pinto,5,0,3
Day 6,Cloak Room Assistant ,Cloak Room Assistant ,280,Rita Fernandes,5,4,4
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,9,Alexandra Campbell,4,5,0
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,35,Arianna Hernandez,5,2,1
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,106,Duarte Pereira,5,1,3
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,111,Eli Wright,5,2,3
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,135,Francisco Santos,4,3,2
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,141,Gabriel Turner,5,1,1
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,199,Lucas Alves,4,2,0
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,240,Mariana Vaz,5,1,5
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,293,Samuel Davis,4,1,1
Day 6,Currency Board Operator (Saleroom 1) ,Currency Board Operator,310,Sophia Anderson,4,3,2
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,130,Francisco Fernandes,5,4,0
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,154,Henrique Pereira,5,4,0
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,166,Jacob Campbell,5,3,3
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,171,João Pedro Almeida,5,3,1
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,317,Tiago Sousa Cruz,5,5,3
Day 6,Currency Board Operator (Saleroom 2) ,Currency Board Operator,323,Tomás Santos,5,3,4
Day 6,Dept A Assistant ,Assistant ,19,Ana Nunes,4,1,2
Day 6,Dept A Assistant ,Assistant ,48,Beatriz Rodrigues,4,4,2
Day 6,Dept A Assistant ,Assistant ,117,Ethan Flores,5,2,1
Day 6,Dept A Assistant ,Assistant ,144,Gonçalo Martins,4,3,2
Day 6,Dept A Assistant ,Assistant ,156,Inês Martins,5,2,5
Day 6,Dept A Assistant ,Assistant ,170,Joana Silva,4,0,4
Day 6,Dept A Assistant ,Assistant ,227,Mariana Almeida,5,0,4
Day 6,Dept A Assistant ,Assistant ,261,Nuno Almeida,4,4,2
Day 6,Dept A Assistant ,Assistant ,297,Sara Silva,5,2,1
Day 6,Dept A Assistant ,Assistant ,322,Tomás Rodrigues,4,1,2
Day 6,Dept C Assistant ,Assistant ,104,Duarte Alves,5,4,5
Day 6,Dept C Assistant ,Assistant ,242,Matilde Costa,5,3,4
Day 6,Dept C Assistant ,Assistant ,246,Matilde Martins,5,4,3
Day 6,Dept C Assistant ,Assistant ,279,Rita Carvalho,5,5,3
Day 6,Dept C Assistant ,Assistant ,312,Tiago Cunha,5,3,2
Day 6,Dept D Assistant ,Assistant ,25,André Castro,4,3,1
Day 6,Dept D Assistant ,Assistant ,75,Carolina Rodrigues,4,3,0
Day 6,Dept D Assistant ,Assistant ,108,Dylan Hernandez,4,1,0
Day 6,Dept D Assistant ,Assistant ,115,Emily Martin,4,4,2
Day 6,Dept D Assistant ,Assistant ,206,Luísa Fernandes,4,0,2
Day 6,Dept D Assistant ,Assistant ,211,Madalena Ribeiro,3,3,1
Day 6,Dept D Assistant ,Assistant ,256,Miguel Pereira,4,3,1
Day 6,Dept D Assistant ,Assistant ,272,Rafael Fernandes,4,4,3
Day 6,Dept D Assistant ,Assistant ,282,Rodrigo Castro,4,1,3
Day 6,Dept D Assistant ,Assistant ,306,Sofia Ribeiro,4,2,1
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,31,Andrew Moore,4,2,3
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,32,António Costa,5,0,1
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,34,Aria Wright,4,1,4
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,69,Carolina Costa,4,3,1
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,153,Harper Scott,4,2,4
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,214,Mafalda Cruz,5,3,0
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,275,Rafaela Alves,4,2,2
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,298,Sarah Garcia,5,1,2
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,309,Sofia Turner,5,1,0
Day 6,Dept D Viewing Assistant ,Viewing Assistant ,324,Tomé Martins,4,5,1
Day 6,Dept E Assistant ,Assistant ,16,Ana Ferreira,5,1,2
Day 6,Dept E Assistant ,Assistant ,47,Beatriz Oliveira,5,1,4
Day 6,Dept E Assistant ,Assistant ,83,Christian Collins,5,1,1
Day 6,Dept E Assistant ,Assistant ,110,Eduardo Sousa,5,1,3
Day 6,Dept E Assistant ,Assistant ,224,Maria Ribeiro,4,3,0
Day 6,Dept E Assistant ,Assistant ,234,Mariana Rocha,5,2,1
Day 6,Dept E Assistant ,Assistant ,274,Rafael Vieira,4,1,3
Day 6,Dept E Assistant ,Assistant ,303,Simão Fernandes,4,3,4
Day 6,Dept E Assistant ,Assistant ,313,Tiago Fernandes,4,2,4
Day 6,Dept E Assistant ,Assistant ,314,Tiago Gonçalves,4,3,3
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,14,Ana Carvalho,5,2,1
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,62,Bruno Rodrigues,4,2,3
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,68,Carolina Carvalho,4,2,4
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,127,Francisca Nunes,2,4,4
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,157,Inês Pinto,5,1,2
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,161,Isabella Jackson,4,1,1
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,245,Matilde Marques,4,1,5
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,300,Scarlett Rodriguez,5,0,2
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,318,Tomás Carvalho,3,4,5
Day 6,Dept F Viewing Assistant (VIP),Viewing Assistant ,328,William Hernandez,3,3,4
Day 6,Dept G Viewing Assistant ,Viewing Assistant ,1,Abigail Perez,4,3,4
Day 6,Dept G Viewing Assistant ,Viewing Assistant ,102,Diogo Pereira,4,5,3
Day 6,Dept G Viewing Assistant ,Viewing Assistant ,177,José Rodrigues,5,1,4
Day 6,Dept G Viewing Assistant ,Viewing Assistant ,196,Lídia Sousa,5,4,2
Day 6,Dept G Viewing Assistant ,Viewing Assistant ,255,Miguel Lopes,5,3,2
Day 6,Dept I Viewing Assistant ,Viewing Assistant ,99,Diogo Costa,4,4,5
Day 6,Dept I Viewing Assistant ,Viewing Assistant ,160,Isabela Costa,5,1,3
Day 6,Dept I Viewing Assistant ,Viewing Assistant ,195,Liam Davis,5,3,3
Day 6,Dept I Viewing Assistant ,Viewing Assistant ,251,Mia Cooper,4,3,5
Day 6,Dept I Viewing Assistant ,Viewing Assistant ,308,Sofia Silva,5,1,4
Day 6,Dept K Packing Assistant ,Packing Assistant ,28,André Mendes,5,1,3
Day 6,Dept K Packing Assistant ,Packing Assistant ,45,Beatriz Costa,5,3,3
Day 6,Dept K Packing Assistant ,Packing Assistant ,72,Carolina Lourenço,5,0,5
Day 6,Dept K Packing Assistant ,Packing Assistant ,86,Colton Wright,5,3,5
Day 6,Dept K Packing Assistant ,Packing Assistant ,126,Francisca Ferreira,5,1,3
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,7,Alexander Anderson,5,0,5
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,12,Amelia Taylor,5,0,0
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,22,Ana Rodrigues,5,2,1
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,63,Caleb Green,4,3,3
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,67,Carolina Alves,5,1,5
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,107,Duarte Pinto,5,3,2
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,133,Francisco Pinto,5,4,4
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,184,Lara Costa,5,1,4
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,260,Noah Rodriguez,5,2,4
Day 6,Dept K Set Up Assistant ,Set Up Assistant ,288,Rodrigo Sousa,4,1,1
Day 6,Dept K Viewing Assistant ,Viewing Assistant ,65,Camila Santos,4,4,4
Day 6,Dept K Viewing Assistant ,Viewing Assistant ,155,Inês Almeida,5,1,4
Day 6,Dept K Viewing Assistant ,Viewing Assistant ,215,Mafalda Ferreira,5,2,2
Day 6,Dept K Viewing Assistant ,Viewing Assistant ,241,Matilde Almeida,5,2,2
Day 6,Dept K Viewing Assistant ,Viewing Assistant ,320,Tomás Martins,4,5,2
Day 6,Dept L Packing Assistant ,Packing Assistant ,46,Beatriz Ferreira,5,1,3
Day 6,Dept L Packing Assistant ,Packing Assistant ,71,Carolina Lima,4,3,3
Day 6,Dept L Packing Assistant ,Packing Assistant ,73,Carolina Nunes,5,5,3
Day 6,Dept L Packing Assistant ,Packing Assistant ,100,Diogo Cunha,5,1,4
Day 6,Dept L Packing Assistant ,Packing Assistant ,116,Emma Carter,5,4,2
Day 6,Dept L Packing Assistant ,Packing Assistant ,122,Filipa Rodrigues,4,0,2
Day 6,Dept L Packing Assistant ,Packing Assistant ,264,Owen Lee,5,1,3
Day 6,Dept L Packing Assistant ,Packing Assistant ,278,Raquel Alves,4,1,1
Day 6,Dept L Packing Assistant ,Packing Assistant ,291,Ryan Perez,4,1,1
Day 6,Dept L Packing Assistant ,Packing Assistant ,296,Sara Ribeiro,4,0,4
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,2,Adam Mitchell,5,1,2
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,64,Caleb Turner,5,1,4
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,90,David Lopes,4,3,2
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,95,Diana Costa,5,2,3
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,140,Gabriel Sousa,5,0,3
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,197,Lily Taylor,5,2,5
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,250,Mia Brown,4,1,4
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,281,Rita Matos,5,1,3
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,292,Samantha Rodriguez,5,1,2
Day 6,Dept L Set Up Assistant ,Set Up Assistant ,329,Zachary Garcia,5,2,5
Day 6,Dept L Viewing Assistant ,Viewing Assistant ,40,Ava Roberts,5,4,2
Day 6,Dept L Viewing Assistant ,Viewing Assistant ,66,Candidate Name,5,4,2
Day 6,Dept L Viewing Assistant ,Viewing Assistant ,187,Laura Vieira,4,4,3
Day 6,Dept L Viewing Assistant ,Viewing Assistant ,225,Maria Silva,5,4,2
Day 6,Dept L Viewing Assistant ,Viewing Assistant ,262,Nuno Santos,5,3,2
Day 6,Event Assistant ,Event Assistant ,37,Aubrey Davis,5,4,4
Day 6,Event Assistant ,Event Assistant ,79,Catarina Silva,5,2,4
Day 6,Event Assistant ,Event Assistant ,208,Madalena Ferreira,5,1,5
Day 6,Event Assistant ,Event Assistant ,248,Matthew Edwards,5,5,3
Day 6,Information Assistant (Hall 3B) ,Information Assistant ,174,Jonathan Scott,5,5,0
Day 6,Information Assistant (Hall 3B) ,Information Assistant ,193,Leonor Ribeiro,5,4,3
Day 6,Information Assistant (Hall 3B) ,Information Assistant ,273,Rafael Teixeira,5,4,3
Day 6,Information Assistant (Hall 3B) ,Information Assistant ,283,Rodrigo Ferreira,5,1,1
Day 6,Information Assistant (Hall 3B) ,Information Assistant ,311,Tiago Costa,5,2,0
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,77,Catarina Martins,5,0,4
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,91,David Mitchell,5,0,3
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,98,Diogo Andrade,5,0,1
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,138,Gabriel Ferreira,4,2,4
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,163,Isabelle Adams,5,3,3
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,200,Lucas Barbosa,5,3,5
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,226,Maria Sousa,5,2,3
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,230,Mariana Dias,4,4,3
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,266,Pedro Matos,5,0,5
Day 6,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,305,Sofia Nunes,4,5,2
Day 6,Operations & Administration Packer ,Operations & Administration Packer ,5,Afonso Costa,5,4,1
Day 6,Operations & Administration Packer ,Operations & Administration Packer ,145,Gonçalo Oliveira,5,1,1
Day 6,Operations & Administration Packer ,Operations & Administration Packer ,201,Lucas Carvalho,5,0,0
Day 6,Operations & Administration Packer ,Operations & Administration Packer ,220,Maria Almeida,5,1,0
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,101,Diogo Oliveira,5,5,3
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,158,Inês Ribeiro,5,1,5
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,165,Jack Edwards,4,4,1
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,204,Luís Costa,5,4,4
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,253,Miguel Almeida,5,1,4
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,267,Pedro Oliveira,5,4,3
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,286,Rodrigo Oliveira,5,4,3
Day 6,Public Relationship Assistant ,Public Relationship Assistant ,316,Tiago Sousa,4,4,1
Day 6,Site Assistant ,Site Assistant ,8,Alexander Thompson,4,5,2
Day 6,Site Assistant ,Site Assistant ,61,Bruno Almeida,4,2,1
Day 6,Site Assistant ,Site Assistant ,128,Francisca Oliveira,5,4,1
Day 6,Site Assistant ,Site Assistant ,169,Joana Nunes,5,1,0
Day 6,Site Assistant ,Site Assistant ,172,João Silva,5,2,3
Day 6,Site Assistant ,Site Assistant ,183,Justin Taylor,4,1,1
Day 6,Site Assistant ,Site Assistant ,189,Leonor Almeida,5,1,3
Day 6,Site Assistant ,Site Assistant ,194,Leonor Sousa,4,1,1
Day 6,Site Assistant ,Site Assistant ,315,Tiago Rodrigues,5,3,1
Day 6,Site Assistant ,Site Assistant ,330,Zoey Nelson,4,5,4
Day 6,Spotter ,Spotter ,51,Benjamin Nelson,5,2,1
Day 6,Spotter ,Spotter ,56,Bernardo Soares,4,1,1
Day 6,Spotter ,Spotter ,81,Charlotte Turner,5,2,2
Day 6,Spotter ,Spotter ,143,Gonçalo Ferreira,4,3,0
Day 6,Spotter ,Spotter ,181,Júlia Costa,4,1,3
Day 6,Spotter ,Spotter ,192,Leonor Pereira,5,2,2
Day 6,Spotter ,Spotter ,210,Madalena Oliveira,5,2,1
Day 6,Spotter ,Spotter ,213,Madison Allen,4,3,0
Day 6,Spotter ,Spotter ,223,Maria Gonçalves,5,4,3
Day 6,Spotter ,Spotter ,228,Mariana Andrade,5,0,1
Day 6,Waiting List ,Waiting List,6,Afonso Pereira,0,4,2
Day 6,Waiting List ,Waiting List,11,Alexandre Silva,0,3,5
Day 6,Waiting List ,Waiting List,13,Ana Beatriz Ferreira,0,3,2
Day 6,Waiting List ,Waiting List,26,André Fernandes,0,1,2
Day 6,Waiting List ,Waiting List,70,Carolina Fernandes,0,4,3
Day 6,Waiting List ,Waiting List,80,Charlotte Garcia,0,5,0
Day 6,Waiting List ,Waiting List,121,Filipa Carvalho,0,3,2
Day 6,Waiting List ,Waiting List,129,Francisco Alves,0,2,1
Day 6,Waiting List ,Waiting List,139,Gabriel Santos,0,4,4
Day 6,Waiting List ,Waiting List,142,Gonçalo Castro,0,1,2
Day 6,Waiting List ,Waiting List,167,James Lee,0,1,2
Day 6,Waiting List ,Waiting List,175,José Carlos Oliveira,0,2,4
Day 6,Waiting List ,Waiting List,176,José Carvalho,0,2,4
Day 6,Waiting List ,Waiting List,188,Leah Johnson,0,5,3
Day 6,Waiting List ,Waiting List,202,Lucas Green,0,3,2
Day 6,Waiting List ,Waiting List,265,Pedro Dias,0,3,1
Day 6,Waiting List ,Waiting List,285,Rodrigo Nunes,0,1,2
Day 6,Waiting List ,Waiting List,290,Ryan Parker,0,4,4
Day 6,Waiting List ,Waiting List,295,Samuel Wilson,0,3,3
Day 6,Waiting List ,Waiting List,326,Vasco Santos,0,2,4
Day 7,Catalogue Desk Assistant ,Catalogue Desk Assistant ,23,Ana Santos,5,4,4
Day 7,Catalogue Desk Assistant ,Catalogue Desk Assistant ,31,Andrew Moore,5,2,3
Day 7,Catalogue Desk Assistant ,Catalogue Desk Assistant ,59,Bruna Oliveira,5,4,1
Day 7,Catalogue Desk Assistant ,Catalogue Desk Assistant ,233,Mariana Pereira,5,3,3
Day 7,Catalogue Desk Assistant ,Catalogue Desk Assistant ,321,Tomás Oliveira,5,4,5
Day 7,Client Services Assistant ,Client Services Assistant ,26,André Fernandes,5,1,2
Day 7,Client Services Assistant ,Client Services Assistant ,176,José Carvalho,5,2,4
Day 7,Client Services Assistant ,Client Services Assistant ,198,Logan Davis,5,2,2
Day 7,Client Services Assistant ,Client Services Assistant ,212,Madelyn Brown,5,2,0
Day 7,Client Services Assistant ,Client Services Assistant ,236,Mariana Santos,5,3,0
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,43,Bárbara Silva,5,4,4
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,70,Carolina Fernandes,5,4,3
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,78,Catarina Oliveira,5,4,1
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,80,Charlotte Garcia,5,5,0
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,101,Diogo Oliveira,5,5,3
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,119,Eva Nelson,5,5,3
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,131,Francisco Ferreira,5,2,5
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,162,Isabella Mitchell,5,4,1
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,238,Mariana Silva,5,5,1
Day 7,Cloak Room Assistant ,Cloak Room Assistant ,280,Rita Fernandes,5,4,4
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,10,Alexandre Martins,4,1,3
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,35,Arianna Hernandez,5,2,1
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,124,Filipe Ramos,5,1,5
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,135,Francisco Santos,4,3,2
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,141,Gabriel Turner,5,1,1
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,175,José Carlos Oliveira,5,2,4
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,192,Leonor Pereira,5,2,2
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,240,Mariana Vaz,5,1,5
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,293,Samuel Davis,4,1,1
Day 7,Currency Board Operator (Saleroom 1) ,Currency Board Operator,310,Sophia Anderson,4,3,2
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,130,Francisco Fernandes,5,4,0
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,154,Henrique Pereira,5,4,0
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,166,Jacob Campbell,5,3,3
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,171,João Pedro Almeida,5,3,1
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,317,Tiago Sousa Cruz,5,5,3
Day 7,Currency Board Operator (Saleroom 2) ,Currency Board Operator,323,Tomás Santos,5,3,4
Day 7,Dept A Assistant ,Assistant ,17,Ana Gonçalves,4,1,1
Day 7,Dept A Assistant ,Assistant ,56,Bernardo Soares,3,1,1
Day 7,Dept A Assistant ,Assistant ,83,Christian Collins,5,1,1
Day 7,Dept A Assistant ,Assistant ,183,Justin Taylor,3,1,1
Day 7,Dept A Assistant ,Assistant ,219,Margarida Sousa,5,2,4
Day 7,Dept A Assistant ,Assistant ,224,Maria Ribeiro,4,3,0
Day 7,Dept A Assistant ,Assistant ,234,Mariana Rocha,5,2,1
Day 7,Dept A Assistant ,Assistant ,274,Rafael Vieira,4,1,3
Day 7,Dept A Assistant ,Assistant ,297,Sara Silva,5,2,1
Day 7,Dept A Assistant ,Assistant ,306,Sofia Ribeiro,4,2,1
Day 7,Dept C Assistant ,Assistant ,94,David Wilson,5,5,3
Day 7,Dept C Assistant ,Assistant ,96,Diana Fernandes,5,3,3
Day 7,Dept C Assistant ,Assistant ,104,Duarte Alves,5,4,5
Day 7,Dept C Assistant ,Assistant ,156,Inês Martins,5,2,5
Day 7,Dept C Assistant ,Assistant ,312,Tiago Cunha,5,3,2
Day 7,Dept D Assistant ,Assistant ,16,Ana Ferreira,5,1,2
Day 7,Dept D Assistant ,Assistant ,25,André Castro,4,3,1
Day 7,Dept D Assistant ,Assistant ,108,Dylan Hernandez,4,1,0
Day 7,Dept D Assistant ,Assistant ,110,Eduardo Sousa,5,1,3
Day 7,Dept D Assistant ,Assistant ,252,Michael Lewis,4,2,3
Day 7,Dept D Assistant ,Assistant ,254,Miguel Costa,3,4,0
Day 7,Dept D Assistant ,Assistant ,261,Nuno Almeida,4,4,2
Day 7,Dept D Assistant ,Assistant ,285,Rodrigo Nunes,4,1,2
Day 7,Dept D Assistant ,Assistant ,305,Sofia Nunes,3,5,2
Day 7,Dept D Assistant ,Assistant ,313,Tiago Fernandes,4,2,4
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,14,Ana Carvalho,5,2,1
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,62,Bruno Rodrigues,4,2,3
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,68,Carolina Carvalho,4,2,4
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,69,Carolina Costa,4,3,1
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,182,Julia Martinez,4,0,2
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,257,Natalie Baker,3,5,4
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,275,Rafaela Alves,4,2,2
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,278,Raquel Alves,4,1,1
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,300,Scarlett Rodriguez,5,0,2
Day 7,Dept D Viewing Assistant ,Viewing Assistant ,328,William Hernandez,3,3,4
Day 7,Dept E Assistant ,Assistant ,9,Alexandra Campbell,3,5,0
Day 7,Dept E Assistant ,Assistant ,48,Beatriz Rodrigues,4,4,2
Day 7,Dept E Assistant ,Assistant ,75,Carolina Rodrigues,4,3,0
Day 7,Dept E Assistant ,Assistant ,144,Gonçalo Martins,4,3,2
Day 7,Dept E Assistant ,Assistant ,147,Grace Turner,5,1,3
Day 7,Dept E Assistant ,Assistant ,206,Luísa Fernandes,4,0,2
Day 7,Dept E Assistant ,Assistant ,231,Mariana Fernandes,4,3,1
Day 7,Dept E Assistant ,Assistant ,256,Miguel Pereira,4,3,1
Day 7,Dept E Assistant ,Assistant ,272,Rafael Fernandes,4,4,3
Day 7,Dept E Assistant ,Assistant ,282,Rodrigo Castro,4,1,3
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,32,António Costa,5,0,1
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,34,Aria Wright,4,1,4
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,105,Duarte Martins,4,1,1
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,157,Inês Pinto,5,1,2
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,161,Isabella Jackson,4,1,1
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,165,Jack Edwards,3,4,1
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,214,Mafalda Cruz,5,3,0
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,298,Sarah Garcia,5,1,2
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,318,Tomás Carvalho,3,4,5
Day 7,Dept F Viewing Assistant (VIP),Viewing Assistant ,324,Tomé Martins,4,5,1
Day 7,Dept G Viewing Assistant ,Viewing Assistant ,159,Isaac Jackson,5,3,1
Day 7,Dept G Viewing Assistant ,Viewing Assistant ,160,Isabela Costa,5,1,3
Day 7,Dept G Viewing Assistant ,Viewing Assistant ,284,Rodrigo Mendes,5,3,1
Day 7,Dept G Viewing Assistant ,Viewing Assistant ,307,Sofia Santos,5,3,1
Day 7,Dept G Viewing Assistant ,Viewing Assistant ,308,Sofia Silva,5,1,4
Day 7,Dept I Viewing Assistant ,Viewing Assistant ,44,Beatriz Andrade,4,3,4
Day 7,Dept I Viewing Assistant ,Viewing Assistant ,99,Diogo Costa,4,4,5
Day 7,Dept I Viewing Assistant ,Viewing Assistant ,139,Gabriel Santos,5,4,4
Day 7,Dept I Viewing Assistant ,Viewing Assistant ,232,Mariana Lopes,4,4,4
Day 7,Dept I Viewing Assistant ,Viewing Assistant ,326,Vasco Santos,5,2,4
Day 7,Dept K Packing Assistant ,Packing Assistant ,86,Colton Wright,5,3,5
Day 7,Dept K Packing Assistant ,Packing Assistant ,100,Diogo Cunha,5,1,4
Day 7,Dept K Packing Assistant ,Packing Assistant ,126,Francisca Ferreira,5,1,3
Day 7,Dept K Packing Assistant ,Packing Assistant ,218,Margarida Oliveira,5,2,4
Day 7,Dept K Packing Assistant ,Packing Assistant ,239,Mariana Sousa,5,2,3
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,6,Afonso Pereira,4,4,2
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,7,Alexander Anderson,5,0,5
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,22,Ana Rodrigues,5,2,1
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,58,Brooklyn Lee,5,5,2
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,64,Caleb Turner,5,1,4
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,95,Diana Costa,5,2,3
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,146,Gonçalo Pereira,4,3,1
